"gene","SRR26204551","SRR26204552","SRR26204555","SRR26204556","SRR26204559","SRR26204560"
"POT1-AS1",26,34,33,54,5,29
"POTEA",0,0,0,0,0,0
"POTEB",0,0,0,0,0,0
"POTEB2",0,0,0,0,0,0
"POTEB3",2,0,1,0,2,0
"POTEC",2,0,0,0,0,3
"POTED",2,2,3,2,0,2
"POTEE",3,10,5,7,4,20
"POTEF",0,0,8,10,2,11
"POTEF-AS1",0,0,0,0,0,0
"POTEG",1,0,0,5,0,3
"POTEH",0,0,1,0,0,0
"POTEH-AS1",0,0,0,0,0,0
"POTEI",2,0,6,0,2,19
"POTEJ",4,0,0,0,0,0
"POTEKP",0,0,6,4,3,7
"POTEM",19,13,13,15,19,29
"POU1F1",8,0,0,0,0,0
"POU2AF1",677,164,1341,1430,314,56
"POU2AF2",7,0,0,0,2,0
"POU2AF3",1,0,0,0,1,0
"POU2F1",2159,804,1674,721,2173,549
"POU2F1-DT",4,2,0,7,5,2
"POU2F2",1226,1133,3171,1695,1542,525
"POU2F2-AS1",11,16,21,9,8,6
"POU2F2-AS2",38,20,49,28,14,11
"POU2F3",1428,5,631,19,1075,21
"POU3F1",6,54,3,32,2,15
"POU3F2",0,0,0,0,0,0
"POU3F3",5,0,3,3,0,0
"POU3F4",0,0,0,0,0,0
"POU4F1",6,4,8,2,2,0
"POU4F2",0,0,0,1,0,0
"POU4F3",10,2,6,0,5,1
"POU5F1",10,0,13,37,1,8
"POU5F1B",9,12,4,18,0,5
"POU5F1P2",0,0,0,0,3,0
"POU5F1P3",0,0,0,0,0,0
"POU5F1P4",0,0,0,0,0,0
"POU5F1P5",0,0,0,1,1,1
"POU5F1P6",0,2,1,2,0,0
"POU5F1P7",0,0,0,0,0,0
"POU5F2",22,71,98,90,20,24
"POU6F1",93,126,151,221,30,45
"POU6F2",77,0,9,1,13,1
"POU6F2-AS1",0,0,0,0,0,0
"POU6F2-AS2",51,0,8,0,2,0
"PP12613",133,1,108,5,174,15
"PP1P",0,0,0,0,0,0
"PP2D1",0,0,0,0,0,0
"PP7080",169,67,90,96,135,53
"PPA1",1584,1186,894,905,638,598
"PPA2",494,321,564,386,333,288
"PPAN",266,379,246,393,193,149
"PPAN-P2RY11",33,40,4,97,22,93
"PPARA",249,349,235,376,95,293
"PPARD",5603,1388,3348,1944,3399,1201
"PPARG",1670,293,514,378,1176,849
"PPARGC1A",2,2,3,5,2,6
"PPARGC1B",134,210,163,157,135,217
"PPAT",504,119,295,111,290,120
"PPATP1",0,0,0,1,0,0
"PPATP2",0,0,0,0,0,0
"PPBP",82,8,216,28,40,23
"PPBPP1",0,0,1,0,0,0
"PPBPP2",0,1.5,0,0.5,0,0.5
"PPCDC",318,230,196,213,185,81
"PPCS",3087,291,1561,312,1780,431
"PPDPF",3698,2477,2271,2708,1958,1365
"PPDPFL",0,0,0,0,0,0
"PPDPFP1",0,0,0,0,0,0
"PPDPFP2",0,0,0,0,0,0
"PPEF1",5,0,28,2,1,4
"PPEF1-AS1",0,0,1,0,0,0
"PPEF2",6,9,2,9,2,3
"PPFIA1",2390,1403,1633,1842,1465,981
"PPFIA1P1",0,0,0,0,0,0
"PPFIA2",0,0,0,0,0,0
"PPFIA2-AS1",0,0,0,0,0,0
"PPFIA3",23,35,7,22,44,18
"PPFIA4",10,14,37,25,11,12
"PPFIBP1",243,116,236,239,93,483
"PPFIBP2",198,374,237,438,71,513
"PPHLN1",1078,775,972,774,603,476
"PPIA",4240,10254,6279,10959,2344,8200
"PPIAL4A",4,2,0,0,0,0
"PPIAL4C",0,0,0,0,0,0
"PPIAL4D",0,0,3,0,0,1
"PPIAL4E",0,0,3,0,0,1
"PPIAL4G",0,0,0,0,3,0
"PPIAL4H",0,3,0,7,0,2
"PPIAP1",0,0,0,0,0,0
"PPIAP10",0,0,0,0,0,0
"PPIAP11",3,0,2,0,0,3
"PPIAP13",1,0,0,0,0,0
"PPIAP14",0,4,0,0,0,4
"PPIAP15",0,0,0,0,0,0
"PPIAP16",0,4,1,6,1,0
"PPIAP17",0,0,0,0,0,0
"PPIAP19",10,7,9,18,4,0
"PPIAP2",0,1,4,3,1,1
"PPIAP20",0,0,0,0,0,0
"PPIAP21",0,0,2,1,0,0
"PPIAP22",0,0,0,0,0,0
"PPIAP23",0,0,0,0,0,0
"PPIAP24",0,0,0,0,0,0
"PPIAP25",0,3,0,2,0,0
"PPIAP26",0,0,0,0,0,0
"PPIAP27",0,0,0,0,0,1
"PPIAP28",0,0,0,0,0,0
"PPIAP29",1,0,0,0,0,1
"PPIAP3",0,0,0,0,0,0
"PPIAP30",0,0,0,4,0,5
"PPIAP31",1,0,2,3,1,4
"PPIAP32",0,0,0,0,0,0
"PPIAP33",1,1,1,0,0,0
"PPIAP34",0,1,0,0,1,0
"PPIAP35",0,0,1,0,0,0
"PPIAP36",2,0,0,4,0,1
"PPIAP37",0,0,0,2,0,0
"PPIAP38",0,0,0,1,0,0
"PPIAP39",2,1,2,0,0,1
"PPIAP4",1,0,0,0,0,0
"PPIAP40",1,8,3,3,1,6
"PPIAP41",4,2,5,5,1,1
"PPIAP42",0,0,0,0,0,0
"PPIAP43",0,0,1,0,0,0
"PPIAP44",0,1,0,0,0,0
"PPIAP45",0,17,0,1,0,0
"PPIAP46",76,44,53,53,184,101
"PPIAP47",2,0,4,0,0,1
"PPIAP48",0,0,0,0,0,0
"PPIAP49",0,0,1,0,0,4
"PPIAP5",0,0,0,0,0,0
"PPIAP50",1,0,0,1,0,0
"PPIAP51",0,0,2,1,1,0
"PPIAP52",0,0,1,1,0,0
"PPIAP53",0,1,0,0,0,0
"PPIAP54",0,0,0,0,1,0
"PPIAP55",1,0,0,2,0,0
"PPIAP56",0,0,0,1,0,0
"PPIAP57",0,0,0,0,0,0
"PPIAP58",0,0,0,0,0,1
"PPIAP59",0,0,0,0,0,0
"PPIAP6",1,1,1,0,1,0
"PPIAP60",0,0,0,0,0,0
"PPIAP62",0,0,0,0,0,0
"PPIAP63",0,0,0,0,0,0
"PPIAP64",0,0,1,1,0,2
"PPIAP65",0,0,1,1,1,4
"PPIAP66",1,2,0,0,0,1
"PPIAP67",0,0,0,0,0,0
"PPIAP68",0,0,0,1,0,0
"PPIAP69",0,0,0,0,0,0
"PPIAP7",12,9,29,18,0,0
"PPIAP70",7,20,32,33,3,9
"PPIAP71",0,1,0,0,0,0
"PPIAP72",2,10,6,32,6,1
"PPIAP73",0,0,1,0,0,0
"PPIAP74",0,5,0,3,3,0
"PPIAP75",0,0,0,1,0,0
"PPIAP76",1,1,0,1,0,1
"PPIAP77",0,0,1,0,0,0
"PPIAP78",1,1,0,0,2,0
"PPIAP79",0,0,3,0,0,0
"PPIAP8",2,1,0,3,0,3
"PPIAP80",1,0,1,0,0,0
"PPIAP81",0,0,1,0,0,2
"PPIAP82",0,17,8,16,8,7
"PPIAP83",0,0,0,1,0,0
"PPIAP84",0,0,0,0,0,0
"PPIAP85",0,0,0,0,0,0
"PPIAP86",0,0,1,0,0,0
"PPIAP87",0,0,0,0,2,0
"PPIAP88",0,0,0,0,0,0
"PPIAP89",13,49,33,53,11,14
"PPIAP9",7,59,45,55,10,9
"PPIAP90",0,0,0,0,0,0
"PPIAP91",0,0,0,0,0,1
"PPIAP93",0,0,0,0,0,0
"PPIB",8692,3721,4083,5461,2812,4646
"PPIC",302,50,29,59,69,639
"PPIC-AS1",2,0,0,3,0,3
"PPID",972,493,677,465,623,290
"PPIE",759,382,467,364,465,241
"PPIEL",34.5,83,59,80.5,27,27
"PPIF",3165,7301,3278,7438,1436,2756
"PPIG",2084,2242,2445,2007,2033,1097
"PPIH",467,334,343,330,300,224
"PPIHP1",0,0,0,0,0,2
"PPIHP2",1,0,0,0,0,0
"PPIL1",383,104,191,121,205,200
"PPIL1P1",0,0,0,0,0,0
"PPIL2",2255,659,1559,821,1469,503
"PPIL3",345,253,272,292,148,149
"PPIL4",915,655,579,730,591,413
"PPIL6",39,28,45,34,32,10
"PPIP5K1",518,317,288,340,167,284
"PPIP5K2",632,666,1016,726,568,519
"PPL",552,11,175,44,699,73
"PPM1A",3417,1597,2404,1824,2465,748
"PPM1AP1",1,0,0,0,0,0
"PPM1B",1413,1566,1257,1173,1005,590
"PPM1B-DT",0,1,1,1,0,0
"PPM1D",1509,676,1002,634,845,266
"PPM1E",0,0,1,0,0,3
"PPM1F",758,867,1965,1325,460,432
"PPM1F-AS1",40,80,72,132,29,30
"PPM1G",1177,1503,1386,1354,1009,893
"PPM1H",158,79,186,124,84,339
"PPM1J",26,14,18,15,24,20
"PPM1J-DT",0,0,0,0,0,0
"PPM1K",332,867,468,665,126,221
"PPM1K-DT",4,2,3,8,2,0
"PPM1L",93,262,240,310,82,274
"PPM1L-DT",5,5,9,0,10,2
"PPM1M",717,1130,1072,652,388,635
"PPM1N",37,60,97,24,64,21
"PPME1",3482,338,2881,446,2772,462
"PPOX",302,103,246,227,336,99
"PPP1CA",4673,1802,3726,2162,2727,1492
"PPP1CB",17149,9120,9356,6708,13491,3080
"PPP1CB-DT",22,20,22,30,12,16
"PPP1CC",3133,2383,2537,1785,1717,1438
"PPP1R10",1256,1334,1380,1876,889,752
"PPP1R10P1",0,0,0,0,0,0
"PPP1R11",8988,1194,3581,1485,4687,880
"PPP1R11P1",0,0,0,0,0,0
"PPP1R11P2",0,0,0,0,0,0
"PPP1R12A",1726,2246,2294,1933,1361,1161
"PPP1R12A-AS1",42,20,19,14,19,15
"PPP1R12A-AS2",2,0,6,0,1,0
"PPP1R12B",686,365,579,475,230,439
"PPP1R12BP1",0,0,0,0,0,0
"PPP1R12BP2",0,0,0,0,0,0
"PPP1R12C",2320,2018,2404,2183,1564,933
"PPP1R13B",666,468,282,397,181,108
"PPP1R13B-DT",0,4,5,17,1,0
"PPP1R13L",3512,178,2043,361,2578,552
"PPP1R14A",82,9,47,30,57,6
"PPP1R14B",11900,710,4636,957,7545,1191
"PPP1R14B-AS1",507,12,134,17,191,27
"PPP1R14BP2",0,0,0,0,0,2
"PPP1R14BP3",9,30,41,27,0,9
"PPP1R14BP4",1,0,0,0,0,0
"PPP1R14BP5",0,0,0,0,0,0
"PPP1R14C",4915,19,2107,68,4132,57
"PPP1R14D",1,0,2,0,0,0
"PPP1R15A",19729,34618,31284,31411,10227,14599
"PPP1R15B",3743,21139,4310,14334,1969,12687
"PPP1R15B-AS1",5,0,0,0,2,0
"PPP1R16A",218,146,154,133,141,111
"PPP1R16B",891,7163,654,6949,133,636
"PPP1R17",2,4,15,22,9,1
"PPP1R18",2187,7914,3791,8076,1293,3328
"PPP1R1A",0,14,2,8,0,20
"PPP1R1AP1",0,0,0,0,0,0
"PPP1R1AP2",0,0,0,0,0,0
"PPP1R1B",1,0,1,0,0,0
"PPP1R1C",11,1,11,15,18,15
"PPP1R2",1550,1856,1410,1646,1129,568
"PPP1R21",958,539,687,474,506,337
"PPP1R21-DT",2,3,1,2,1,0
"PPP1R26",91,117,95,93,48,157
"PPP1R26-AS1",67,2,3,9,34,4
"PPP1R26P1",0,1,2,1,0,4
"PPP1R26P2",0,0,0,0,0,0
"PPP1R26P3",0,0,0,0,0,0
"PPP1R26P4",0,0,0,0,0,0
"PPP1R26P5",0,0,0,0,0,0
"PPP1R27",2,13,6,19,0,5
"PPP1R2B",1,0,0,0,0,0
"PPP1R2C",0,44,0,17,0,1
"PPP1R2P1",0,0,0,1,0,1
"PPP1R2P10",0,0,0,0,0,0
"PPP1R2P2",0,0,0,0,1,0
"PPP1R2P4",0,0,0,0,3,0
"PPP1R2P5",0,0,0,0,0,0
"PPP1R2P6",0,1,0,0,0,0
"PPP1R32",48,19,56,33,22,11
"PPP1R35",523,265,405,319,350,82
"PPP1R35-AS1",6,7,8,13,6,2
"PPP1R36",33,4,4,4,16,10
"PPP1R37",889,319,592,332,608,399
"PPP1R3A",0,0,0,0,0,0
"PPP1R3B",1323,1021,1444,2292,1682,1149
"PPP1R3B-DT",2178,60,644,60,1197,145
"PPP1R3C",1,6,4,22,0,8
"PPP1R3D",181,116,364,132,113,70
"PPP1R3E",212,192,167,229,104,96
"PPP1R3F",280,75,136,74,186,24
"PPP1R3G",22,40,29,92,16,92
"PPP1R42",0,0,0,0,0,0
"PPP1R7",1319,554,1040,503,934,461
"PPP1R8",2244,368,1191,461,1341,350
"PPP1R8P1",0,3,7,0,0,2
"PPP1R9A",119,38,78,59,43,42
"PPP1R9A-AS1",1,0,0,1,0,0
"PPP1R9B",2014,3484,2895,2452,1574,1703
"PPP2CA",11020,4662,6646,4886,6921,2064
"PPP2CA-DT",25,6,7,4,10,1
"PPP2CB",3393,909,1852,827,2456,933
"PPP2R1A",5250,1925,3786,2411,3546,1695
"PPP2R1B",1018,518,751,644,592,302
"PPP2R2A",2804,1429,1864,1301,1345,751
"PPP2R2B",118,264,74,176,35,46
"PPP2R2B-IT1",0,0,0,0,0,0
"PPP2R2C",38,8,17,8,86,15
"PPP2R2D",1820,1127,978,1031,967,421
"PPP2R2DP1",0,0,1,2,0,0
"PPP2R3A",1078,35,592,80,644,139
"PPP2R3B",243,201,283,195,142,102
"PPP2R3C",841,507,699,507,469,260
"PPP2R5A",1070,1994,1752,1297,685,544
"PPP2R5B",292,325,320,533,333,145
"PPP2R5C",2362,4210,2467,4322,1258,1277
"PPP2R5CP",10,26,16,45,6,5
"PPP2R5D",626,832,649,594,462,480
"PPP2R5E",2489,867,1496,627,1367,566
"PPP3CA",773,1101,941,931,445,712
"PPP3CB",2606,864,1731,629,1742,550
"PPP3CB-AS1",343,147,210,195,144,72
"PPP3CC",939,1007,655,1044,438,323
"PPP3R1",2411,2111,2210,1359,1741,1107
"PPP3R2",0,0,0,0,0,0
"PPP4C",4501,1666,3188,2901,3170,985
"PPP4R1",3787,1062,3357,1457,2473,899
"PPP4R1-AS1",3,0,2,2,0,0
"PPP4R1L",31,27,0,13,0,0
"PPP4R2",4097,2639,2315,2711,2375,1030
"PPP4R2P1",0,0,0,0,0,0
"PPP4R2P2",0,0,0,0,0,0
"PPP4R2P3",0,0,0,0,0,0
"PPP4R2P4",12,2,13,8,8,3
"PPP4R2P5",0,1,0,0,0,3
"PPP4R2P6",0,0,0,0,0,0
"PPP4R3A",3311,4768,2687,3681,1950,1451
"PPP4R3B",3994,1676,2619,1453,2100,914
"PPP4R3B-DT",6,15,17,9,3,4
"PPP4R3C",2,0,2,0,1,1
"PPP4R4",9,4,4,6,4,24
"PPP5C",1026,483,719,568,760,333
"PPP5D1P",9.5,13,16,18,5.5,9
"PPP6C",3255,1215,2365,1438,2003,646
"PPP6R1",2405,3056,2615,3301,1501,1366
"PPP6R2",1415,845,1117,977,716,453
"PPP6R2P1",0,0,0,0,0,0
"PPP6R3",2862,2074,2317,2440,1645,1122
"PPRC1",617,818,653,1075,450,582
"PPT1",2528,4559,2691,3681,1433,4837
"PPT2",195,125,74,158,71,94
"PPT2-EGFL8",7,19,14,23,5,2
"PPTC7",1281,2478,1127,2300,808,1388
"PPWD1",506,541,458,499,276,259
"PPY",3,0,8,0,11,1
"PPY2P",2,0,1,0,1.5,0
"PQBP1",1248,907,942,855,962,376
"PRAC1",0,0,0,0,0,0
"PRAC2",0,0,0,0,0,0
"PRADC1",98,86,88,65,72,109
"PRADC1P1",0,0,0,0,0,0
"PRADX",3,23,10,8,5,34
"PRAF2",506,272,168,263,158,96
"PRAG1",199,254,125,296,167,210
"PRAL",7,11,20,29,4,13
"PRAM1",511,711,3131,739,468,495
"PRAME",2,8,3,5,2,2
"PRAMEF1",0,0,0,0,0,0
"PRAMEF10",0,0,0,0,0,0
"PRAMEF11",0,0,0,0,0,0
"PRAMEF12",0,0,0,0,1,0
"PRAMEF13",0,0,0,0,1,0
"PRAMEF14",0,0,0,0,0,0
"PRAMEF15",0,0,0,0,0,4
"PRAMEF17",0,0,1,0,0,0
"PRAMEF18",6,0,3,0,6,0
"PRAMEF19",2,0,2,0,0,0
"PRAMEF2",0,0,0,0,0,0
"PRAMEF20",0,0,0,0,0,0
"PRAMEF25",0,0,0,0,0,0
"PRAMEF26",9,1,2,5,11,0
"PRAMEF27",0,0,0,0,0,0
"PRAMEF28P",0,0,0,0,0,0
"PRAMEF29P",0,0,0,0,0,0
"PRAMEF30P",0,0,0,0,0,0
"PRAMEF31P",0,0,0,0,0,0
"PRAMEF32P",0,0,0,0,0,0
"PRAMEF33",0,0,0,0,0,0
"PRAMEF34P",4,0,0,0,1,1
"PRAMEF35P",0,0,0,0,0,0
"PRAMEF36P",0,0,0,0,0,0
"PRAMEF4",0,0,0,0,0,0
"PRAMEF5",0,0,0,0,0,0
"PRAMEF6",0,0,2,0,0,0
"PRAMEF7",0,0,0,0,0,0
"PRAMEF8",0,0,0,0,0,0
"PRAMEF9",0,0,0,0,0,4
"PRAMENP",2,0.5,3,0,1.5,0
"PRANCR",62,126,75,106,31,26
"PRAP1",3,0,1,10,1,2
"PRB1",0,0,1,0,0,0
"PRB2",0,0,0,0,0,0
"PRB3",0,0,0,1,0,0
"PRB4",0,0,0,0,0,0
"PRC1",136,409,214,521,118,343
"PRC1-AS1",6,12,9,7,4,3
"PRCC",3207,952,1955,1125,1947,556
"PRCD",16,5,15,11,0,6
"PRCP",817,2526,1380,2089,353,3084
"PRCPP1",0,0,0,1,0,0
"PRDM1",1366,4307,1626,3905,550,3860
"PRDM10",474,261,351,286,226,149
"PRDM10-DT",13,8,8,13,5,1
"PRDM11",94,192,130,232,60,53
"PRDM12",0,1,1,1,0,0
"PRDM13",0,0,1,0,0,0
"PRDM14",2,0,3,0,1,0
"PRDM15",195,180,211,256,92,92
"PRDM16",5,33,18,29,3,9
"PRDM16-DT",0,0,2,2,0,2
"PRDM2",1776,2471,1511,2202,1012,687
"PRDM4",2232,795,1201,1145,960,528
"PRDM4-AS1",1,0,2,1,1,1
"PRDM5",11,13,46,30,4,35
"PRDM6",4,4,1,2,1,17
"PRDM6-AS1",0,0,0,0,0,0
"PRDM7",9,6,10,7,6,1
"PRDM8",336,339,97,1764,110,52
"PRDM8-AS1",8,3,6,27,0,1
"PRDM9",4,0,12,0,0,0
"PRDX1",11055,4351,5928,3057,10206,5054
"PRDX1P1",0,0,0,0,1,0
"PRDX2",1071,527,842,1355,2907,436
"PRDX2P1",0,0,0,0,0,0
"PRDX2P2",0,0,0,0,0,0
"PRDX2P3",0,1,0,1,0,0
"PRDX2P4",0,0,0,0,0,0
"PRDX3",3712,912,2514,902,2436,1426
"PRDX3P1",1,2,0,14,0,0
"PRDX3P2",0,0,1,1,0,1
"PRDX3P3",0,0,0,0,0,0
"PRDX3P4",0,0,0,0,0,0
"PRDX4",244,288,178,338,90,963
"PRDX4P1",0,0,0,0,0,0
"PRDX5",7571,914,3548,1157,3772,1099
"PRDX5P1",0,0,0,0,1,0
"PRDX6",15161,1896,7551,2244,6295,2018
"PRDX6-AS1",22,55,55,27,16,8
"PREB",2511,553,1765,863,1559,400
"PRECSIT",52,161,37,203,23,113
"PRELID1",2665,1064,2178,1285,1512,711
"PRELID1P1",168,87,129,97,70,54
"PRELID1P2",0,0,0,0,0,0
"PRELID1P3",0,0,0,0,0,0
"PRELID1P4",3,2,2,0,0,0
"PRELID1P5",4,0,4,4,3,0
"PRELID1P6",111,42,94,45,37,25
"PRELID1P7",0,0,0,0,0,0
"PRELID2",13,25,37,49,11,23
"PRELID2P1",75,4,19,1,83,9
"PRELID3A",5,26,9,23,5,37
"PRELID3B",4491,749,1746,637,2500,575
"PRELID3BP1",0,0,0,0,0,0
"PRELID3BP10",1,0,0,0,0,0
"PRELID3BP11",0,0,0,0,0,0
"PRELID3BP2",0,0,0,0,0,0
"PRELID3BP3",0,5,1,2,0,1
"PRELID3BP4",0,0,0,0,0,0
"PRELID3BP5",0,0,0,0,0,0
"PRELID3BP6",0,0,0,0,0,0
"PRELID3BP7",0,0,0,0,0,0
"PRELID3BP8",0,0,0,0,0,0
"PRELP",9,19,10,40,3,29
"PREP",725,659,788,687,487,582
"PREPL",422,252,479,188,390,266
"PREX1",2657,9558,5645,8091,1145,2896
"PREX2",3,13,5,41,1,59
"PRF1",268,4467,746,5798,23,421
"PRG2",448,6745,39,1531,667,147292
"PRG3",0,0,2,0,0,0
"PRG4",1,7,0,30,0,0
"PRH1",57,31,32,22,31,15
"PRH2",5,6,0,0,0,0
"PRICKLE1",19,23,34,43,5,14
"PRICKLE1P1",0,0,0,1,0,0
"PRICKLE2",22,37,34,64,3,23
"PRICKLE2-AS1",0,0,0,0,0,0
"PRICKLE2-AS2",0,0,0,0,0,0
"PRICKLE2-AS3",0,5,0,7,1,1
"PRICKLE2-DT",0,0,0,0,0,0
"PRICKLE3",384,123,352,127,229,104
"PRICKLE4",2,2,0,9,0,3
"PRIM1",118,107,126,125,72,85
"PRIM2",194,162,165,148,118,179
"PRIM2BP",0,0,3,0,0,0
"PRIMA1",1,0,0,1,0,0
"PRIMPOL",205,119,149,63,111,60
"PRKAA1",1007,965,1316,980,600,613
"PRKAA2",34,7,22,8,39,15
"PRKAB1",811,316,556,504,497,232
"PRKAB2",181,238,219,403,77,326
"PRKACA",2503,1957,2930,2492,1772,1292
"PRKACB",289,1437,585,945,174,780
"PRKACB-DT",1,2,5,0,0,1
"PRKACG",0,0,0,0,0,0
"PRKAG1",1948,298,1050,549,1196,452
"PRKAG2",4813,1175,3043,1913,3007,1274
"PRKAG2-AS1",49,71,82,115,20,72
"PRKAG2-AS2",33,314,9,531,23,81
"PRKAG3",0,0,0,0,0,0
"PRKAR1A",6654,4246,6259,4551,5375,2976
"PRKAR1AP1",0,1,1,0,0,0
"PRKAR1B",482,104,229,96,185,58
"PRKAR1B-AS1",22,122,50,134,14,58
"PRKAR1B-AS2",0,0,0,0,0,0
"PRKAR2A",880,1681,1053,1899,437,991
"PRKAR2A-AS1",46,60,60,66,15,26
"PRKAR2B",505,189,342,201,494,167
"PRKAR2B-AS1",5,13,6,23,3,1
"PRKCA",168,415,204,654,65,153
"PRKCA-AS1",0,0,0,0,0,0
"PRKCB",2322,2677,4140,4613,869,667
"PRKCD",1258,2852,3167,4428,1183,1662
"PRKCE",1690,473,1025,603,1006,386
"PRKCE-AS1",1,0,0,0,0,0
"PRKCG",4,7,3,12,2,3
"PRKCH",2379,5014,1571,3854,1531,886
"PRKCH-AS1",82,119,33,69,41,29
"PRKCI",316,336,209,424,153,339
"PRKCIP1",0,0,0,0,0,0
"PRKCQ",29,700,54,571,10,64
"PRKCQ-AS1",30,364,57,287,16,47
"PRKCSH",4152,3394,4010,4317,2273,2894
"PRKCZ",24795,261,11542,681,14251,418
"PRKCZ-AS1",1,9,6,5,4,3
"PRKCZ-DT",0,0,1,0,1,0
"PRKD1",5,0,6,9,2,9
"PRKD2",1493,1351,1468,1581,907,428
"PRKD3",490,1485,633,1701,174,769
"PRKD3-DT",0,0,0,0,0,0
"PRKDC",1579,2355,1493,2817,606,2034
"PRKG1",107,33,71,63,48,63
"PRKG1-AS1",481,591,473,829,200,194
"PRKG2",3,2,19,5,1,5
"PRKG2-AS1",0,0,0,0,0,0
"PRKN",34,47,39,59,24,13
"PRKRA",1052,504,631,684,447,352
"PRKRIP1",1100,358,556,491,529,206
"PRKX",553,3022,755,3351,242,838
"PRKX-AS1",0,0,0,0,0,0
"PRKXP1",7,24,11,19,4,0
"PRKY",17,223,2,5,7,32
"PRL",2,1,5,4,3,11
"PRLH",0,0,0,0,0,0
"PRLHR",2,0,1,6,2,1
"PRLR",2382,102,610,161,521,307
"PRM1",0,0,0,0,0,0
"PRM2",0,0,0,0,0,0
"PRM3",0,0,0,0,0,0
"PRMT1",3259,1058,1459,1120,1512,650
"PRMT1P1",2,0,0,0,0,0
"PRMT2",4236,1323,2333,1501,2164,651
"PRMT3",322,118,270,141,231,124
"PRMT5",1338,331,785,372,775,405
"PRMT5-AS1",4,0,2,3,2,1
"PRMT5-DT",4,7,1,0,3,1
"PRMT5P1",0,0,0,0,1,0
"PRMT6",651,70,321,103,618,91
"PRMT7",197,303,276,382,108,183
"PRMT8",0,0,3,3,1,3
"PRMT9",135,1281,141,502,52,307
"PRNCR1",11,30,16,27,7,15
"PRND",3,7,7,17,1,4
"PRNP",1104,7031,1036,6309,407,2622
"PRNT",0,0,0,0,0,0
"PRO1804",2,2,1,1,1,0
"PROB1",4,14,12,18,2,4
"PROC",13,17,3,27,6,35
"PROCA1",21,41,22,12,19,23
"PROCR",800,195,209,305,559,930
"PRODH",12,16,5,23,6,10
"PRODH2",0,0,0,1,0,0
"PRODHLP",0,0,0,0,0,1
"PROK1",1,1,0,0,2,6
"PROK2",37,376,771,398,19,29
"PROKR1",0,0,0,0,0,0
"PROKR2",3,5,5,13,1,9
"PROM1",33,10,89,111,16,23
"PROM2",166,15,43,30,50,53
"PROP1",0,0,0,0,0,0
"PRORP",390,316,342,391,143,298
"PRORSD1P",8,3,28,25,5,7
"PRORY",3,6,1,3,2,0
"PROS1",14,106,30,84,16,155
"PROS2P",0,0,0,0,0,0
"PROSER1",5656,823,3399,930,3668,687
"PROSER2",45,26,36,56,10,101
"PROSER2-AS1",81,8,21,22,35,194
"PROSER3",351,242,334,359,219,125
"PROX1",5,8,3,12,8,19
"PROX1-AS1",4,9,12,10,9,2
"PROX2",0,8,0,16,0,4
"PROZ",0,0,1,0,0,0
"PRPF18",1175,449,886,384,714,284
"PRPF19",1593,903,1375,874,1166,696
"PRPF19-DT",2,0,1,2,5,2
"PRPF19P1",0,0,0,0,0,0
"PRPF3",1273,1308,1125,1992,684,587
"PRPF31",1294,554,964,558,794,401
"PRPF31-AS1",9,9,7,9,3,3
"PRPF38A",1807,870,1479,1084,1050,387
"PRPF38AP1",0,0,0,0,0,0
"PRPF38AP2",0,0,0,0,0,0
"PRPF38B",1213,2783,1861,2179,775,830
"PRPF39",586,669,498,642,388,243
"PRPF39-DT",0,0,0,0,0,0
"PRPF4",908,561,778,749,603,414
"PRPF40A",3245,2411,2916,2102,1997,1383
"PRPF40B",2014,49,780,97,1165,113
"PRPF4B",2645,3038,2463,2035,1753,1195
"PRPF4BP1",0,0,0,0,1,0
"PRPF6",2259,1229,2187,1340,1887,924
"PRPF8",4854,4620,4471,7294,2299,3360
"PRPH",7,2,1,0,6,4
"PRPH2",0,2,0,0,0,0
"PRPS1",184,841,316,810,83,406
"PRPS1L1",0,0,0,0,0,0
"PRPS1P1",0,0,0,0,0,0
"PRPS1P2",0,0,0,0,0,0
"PRPS2",118,495,252,340,49,255
"PRPSAP1",535,438,603,500,270,407
"PRPSAP2",372,289,332,276,243,200
"PRR11",220,326,407,479,165,325
"PRR11-AS1",0,0,0,0,0,0
"PRR12",614,717,758,760,417,517
"PRR13",4619,1995,3940,2393,2823,1204
"PRR13P1",0,0,0,0,0,0
"PRR13P2",0,2,1,4,2,1
"PRR13P3",0,0,0,0,0,0
"PRR13P4",0,0,2,0,0,0
"PRR13P5",0,0,11,8,1,0
"PRR13P7",0,0,0,0,0,0
"PRR14",1298,1228,1149,947,940,422
"PRR14L",1177,405,1099,683,654,511
"PRR15",160,8,69,25,68,80
"PRR15-DT",11,0,2,0,2,2
"PRR15L",3,2,0,6,0,1
"PRR16",2,5,12,9,1,0
"PRR18",0,2,0,0,0,0
"PRR19",7,13,0,26,4,4
"PRR20A",0,0,0,0,0,0
"PRR20FP",0,0,0,0,0,0
"PRR20G",0,0,0,0,0,0
"PRR22",25,12,25,18,16,13
"PRR23A",1,5,5,8,2,4
"PRR23B",0,0,0,0,0,0
"PRR23C",1,5,4,5,1,1
"PRR23D1",0,0,0,0,0,0
"PRR23D2",0,0,0,0,0,0
"PRR23D3P",0,1,0,0,0,0
"PRR23E",0,0,0,0,0,0
"PRR23E2P",0,0,0,0,0,0
"PRR27",3,4,3,4,0,0
"PRR29",1,9,2,13,0,7
