Gene_Symbol,comparacion,fc,pval,direction
SCAMP1-AS1,Clon/WT,-1.21122413076732,1.0,down
SCAMP1-AS1,RNA7_FN1/WT,1.29563350210976,0.798577475004199,up
SCAMP1-AS1,RNA5_TLR4/WT,-1.21182603635136,0.236565757352139,down
PYGO1,Clon/WT,1.41280966192815,1.0,up
PYGO1,RNA7_FN1/WT,-1.07137192145046,0.99509575947958,down
PYGO1,RNA5_TLR4/WT,1.53378242081881,0.0259673860914388,up
TMEM65,Clon/WT,-1.21455846055216,1.0,down
TMEM65,RNA7_FN1/WT,1.22917666035085,0.913060237504082,up
TMEM65,RNA5_TLR4/WT,1.172402920485,0.428069869212865,up
X2279,Clon/WT,1.21000802289652,1.0,up
X2279,RNA7_FN1/WT,1.3757068747415,0.724546377679551,up
X2279,RNA5_TLR4/WT,2.44647847092303,1.03590640300545e-08,up
PAK1,Clon/WT,-1.19772347047655,1.0,down
PAK1,RNA7_FN1/WT,-1.05523874777503,0.985590127156894,down
PAK1,RNA5_TLR4/WT,-1.3514765135369,0.0069399863866249,down
JAK1,Clon/WT,1.22824209718544,1.0,up
JAK1,RNA7_FN1/WT,-1.04052327522883,0.999127731575614,down
JAK1,RNA5_TLR4/WT,-1.04325370796898,0.865325591617691,down
EFCAB10,Clon/WT,-1.15304956792431,1.0,down
EFCAB10,RNA7_FN1/WT,-1.00713189895843,0.999928367935626,down
EFCAB10,RNA5_TLR4/WT,-1.03462297854115,0.937719741427652,down
SNAR-E,Clon/WT,-1.2549272585904,1.0,down
SNAR-E,RNA7_FN1/WT,1.48274313546633,0.606661123922781,up
SNAR-E,RNA5_TLR4/WT,1.29295967089556,0.371996343205722,up
LOC100506679,Clon/WT,-1.09160904971182,1.0,down
LOC100506679,RNA7_FN1/WT,1.39031954358202,4.29145035013238e-06,up
LOC100506679,RNA5_TLR4/WT,1.39984347659734,9.28888013467696e-07,up
ACER2,Clon/WT,-1.08187707165863,1.0,down
ACER2,RNA7_FN1/WT,-1.13989543933399,0.98235855162373,down
ACER2,RNA5_TLR4/WT,-1.2492432409692,0.468997385373792,down
X2280,Clon/WT,1.16518866538442,1.0,up
X2280,RNA7_FN1/WT,1.56906234773811,0.510034497606575,up
X2280,RNA5_TLR4/WT,2.18017866003893,0.0011330614774843,up
PIK3CD-AS1,Clon/WT,-1.42975727860823,1.0,down
PIK3CD-AS1,RNA7_FN1/WT,1.00996455190831,0.999928367935626,up
PIK3CD-AS1,RNA5_TLR4/WT,-1.18268012329428,0.525026356369391,down
JMJD1C-AS1,Clon/WT,-1.11058113414977,1.0,down
JMJD1C-AS1,RNA7_FN1/WT,-1.18636661890659,0.951050655500153,down
JMJD1C-AS1,RNA5_TLR4/WT,-1.24421855528514,0.221106118318259,down
X2281,Clon/WT,1.07260574439685,1.0,up
X2281,RNA7_FN1/WT,3.57546985524088,0.0001390851877255,up
X2281,RNA5_TLR4/WT,6.75261888227087,0.0,up
SNORA75,Clon/WT,-1.20629337348918,1.0,down
SNORA75,RNA7_FN1/WT,1.04639598203318,0.998207836043923,up
SNORA75,RNA5_TLR4/WT,1.00554531751789,0.987575881426043,up
ATP5MGL,Clon/WT,-1.13443110356647,1.0,down
ATP5MGL,RNA7_FN1/WT,1.06725589186474,0.873069598966043,up
ATP5MGL,RNA5_TLR4/WT,1.04170293150649,0.732003391598127,up
LSM3,Clon/WT,-1.07363581656066,1.0,down
LSM3,RNA7_FN1/WT,-1.22647179256808,0.929956864121501,down
LSM3,RNA5_TLR4/WT,-1.06961191190004,0.839131792009477,down
LOC339803,Clon/WT,-1.03775572576405,1.0,down
LOC339803,RNA7_FN1/WT,1.03777788157638,0.999127731575614,up
LOC339803,RNA5_TLR4/WT,-1.11294368784705,0.569026397275694,down
LINC00964,Clon/WT,-1.28751221954841,1.0,down
LINC00964,RNA7_FN1/WT,-1.09141870817391,0.993809511887536,down
LINC00964,RNA5_TLR4/WT,-1.15758147954148,0.606052474316844,down
X2282,Clon/WT,-1.45562528653086,1.0,down
X2282,RNA7_FN1/WT,1.09606216986499,0.992939064446896,up
X2282,RNA5_TLR4/WT,-1.35361156953331,0.156084966166734,down
X2283,Clon/WT,-1.21904603094966,1.0,down
X2283,RNA7_FN1/WT,-1.13028801081804,0.98235855162373,down
X2283,RNA5_TLR4/WT,-1.36376301933828,0.106173517588963,down
X2284,Clon/WT,1.1094308768979,1.0,up
X2284,RNA7_FN1/WT,-1.04868125742936,0.998207836043923,down
X2284,RNA5_TLR4/WT,-1.3043498145358,0.102688908693856,down
ARHGEF10L,Clon/WT,1.04797487408885,1.0,up
ARHGEF10L,RNA7_FN1/WT,-1.08188771769612,0.987899525180865,down
ARHGEF10L,RNA5_TLR4/WT,1.06496004016336,0.71008520393757,up
X2285,Clon/WT,1.08860987917526,1.0,up
X2285,RNA7_FN1/WT,1.30216590642546,0.738439523712441,up
X2285,RNA5_TLR4/WT,1.40581105883861,0.0087112406112725,up
RYR3,Clon/WT,1.29052986044742,1.0,up
RYR3,RNA7_FN1/WT,1.23783475978328,0.933913410310708,up
RYR3,RNA5_TLR4/WT,1.77033734869868,0.0302109269614551,up
X2286,Clon/WT,1.22720482250359,1.0,up
X2286,RNA7_FN1/WT,-1.98026778215396,0.0761687961229389,down
X2286,RNA5_TLR4/WT,1.77450754437655,0.0008922728791592,up
LINC00504,Clon/WT,1.09976624734182,1.0,up
LINC00504,RNA7_FN1/WT,2.01348744549012,0.0,up
LINC00504,RNA5_TLR4/WT,2.8477177620357,0.0,up
X2287,Clon/WT,1.00689309253637,1.0,up
X2287,RNA7_FN1/WT,2.0125396712995,0.0711825525461213,up
X2287,RNA5_TLR4/WT,1.9691511289354,0.0001100044208145,up
TRAF2,Clon/WT,1.02907356810088,1.0,up
TRAF2,RNA7_FN1/WT,-1.10990770832629,0.617139799408514,down
TRAF2,RNA5_TLR4/WT,-1.09683194434797,0.431404616756023,down
FNIP1,Clon/WT,-1.03572058882003,1.0,down
FNIP1,RNA7_FN1/WT,2.04034108028671,0.0506001984988414,up
FNIP1,RNA5_TLR4/WT,1.09847568654029,0.677146779750058,up
FNIP2,Clon/WT,-1.12974785820155,1.0,down
FNIP2,RNA7_FN1/WT,1.37782867323476,0.688509454606569,up
FNIP2,RNA5_TLR4/WT,-1.38259259476614,0.0406170119029698,down
X2288,Clon/WT,1.0815343556025,1.0,up
X2288,RNA7_FN1/WT,-1.40212900243931,0.735602630035177,down
X2288,RNA5_TLR4/WT,-1.16658278035542,0.662817256805402,down
KDM8,Clon/WT,-1.26846721362132,1.0,down
KDM8,RNA7_FN1/WT,-1.06884588458265,0.995258403343744,down
KDM8,RNA5_TLR4/WT,-1.22200828793755,0.311047602717143,down
HJURP,Clon/WT,-1.26799627269861,1.0,down
HJURP,RNA7_FN1/WT,-1.14766952372471,0.330886078442425,down
HJURP,RNA5_TLR4/WT,-1.2997151572593,0.0027678803700123,down
DNAJA1P5,Clon/WT,1.00236914737141,1.0,up
DNAJA1P5,RNA7_FN1/WT,-1.12248553340547,0.658716340704513,down
DNAJA1P5,RNA5_TLR4/WT,-1.10424616434771,0.435905567361478,down
LOC286437,Clon/WT,1.02660589256365,1.0,up
LOC286437,RNA7_FN1/WT,1.19877335666428,0.944137319788403,up
LOC286437,RNA5_TLR4/WT,1.55989983646065,0.0029516595107073,up
LOC107985856,Clon/WT,1.04612710175115,1.0,up
LOC107985856,RNA7_FN1/WT,-1.11635410674972,0.98235855162373,down
LOC107985856,RNA5_TLR4/WT,1.33229300264025,0.0275097033138443,up
SPATS2,Clon/WT,1.28358206781647,1.0,up
SPATS2,RNA7_FN1/WT,-1.07563438888581,0.993809511887536,down
SPATS2,RNA5_TLR4/WT,1.3417650461775,0.0323459945143755,up
X2289,Clon/WT,1.13509043822314,1.0,up
X2289,RNA7_FN1/WT,1.22416901393113,0.216262014994104,up
X2289,RNA5_TLR4/WT,1.52521472402009,1.65672916626031e-05,up
HUWE1,Clon/WT,1.00672170351084,1.0,up
HUWE1,RNA7_FN1/WT,-1.10326569178265,0.982045888247448,down
HUWE1,RNA5_TLR4/WT,1.05765003171941,0.745702479395746,up
X2290,Clon/WT,1.19571577701922,1.0,up
X2290,RNA7_FN1/WT,-1.23710480320451,0.916186940326668,down
X2290,RNA5_TLR4/WT,1.53696228134871,0.0393329399619596,up
GABARAPL1,Clon/WT,1.05773146894206,1.0,up
GABARAPL1,RNA7_FN1/WT,-1.72888618365388,0.17331544937475,down
GABARAPL1,RNA5_TLR4/WT,1.15778345600667,0.338103908326817,up
PKD1,Clon/WT,-1.05401022502961,1.0,down
PKD1,RNA7_FN1/WT,1.0218427127965,0.998207836043923,up
PKD1,RNA5_TLR4/WT,1.26042280965883,0.0450487339236878,up
SEMA3F,Clon/WT,-1.73649870958253,0.87365578992196,down
SEMA3F,RNA7_FN1/WT,-2.04474084097762,0.0552911807670796,down
SEMA3F,RNA5_TLR4/WT,-3.014216963495,1.29086632007899e-09,down
LINC01761,Clon/WT,1.08706775927134,1.0,up
LINC01761,RNA7_FN1/WT,1.26333864249395,0.799574556827023,up
LINC01761,RNA5_TLR4/WT,1.51391126068801,0.0007161808204841,up
WDR6,Clon/WT,1.04401307037938,1.0,up
WDR6,RNA7_FN1/WT,1.0394052112712,0.998207836043923,up
WDR6,RNA5_TLR4/WT,1.00715608028832,0.975708588558442,up
LOC91548,Clon/WT,-1.06372264393861,1.0,down
LOC91548,RNA7_FN1/WT,1.86219809672569,0.149016628251981,up
LOC91548,RNA5_TLR4/WT,1.7818458177728,0.0030310553712304,up
PPARGC1B,Clon/WT,1.26053806715245,1.0,up
PPARGC1B,RNA7_FN1/WT,1.26271054832564,0.873315444151536,up
PPARGC1B,RNA5_TLR4/WT,1.06873109186801,0.772796636292452,up
LOC344967,Clon/WT,-1.3411496146923,1.0,down
LOC344967,RNA7_FN1/WT,-1.38888875574645,0.698318048447407,down
LOC344967,RNA5_TLR4/WT,-1.6799225706852,0.0052530685756633,down
SAMD11,Clon/WT,-1.09080142991636,1.0,down
SAMD11,RNA7_FN1/WT,-1.13524265779496,0.98086800452592,down
SAMD11,RNA5_TLR4/WT,-1.09032891321922,0.663476055609641,down
RABL6,Clon/WT,1.10298203495128,1.0,up
RABL6,RNA7_FN1/WT,1.37486799145002,0.714174743896157,up
RABL6,RNA5_TLR4/WT,-1.09485162912148,0.69802213261694,down
LINC00857,Clon/WT,-1.09034008877385,1.0,down
LINC00857,RNA7_FN1/WT,-1.00386824215698,0.999928367935626,down
LINC00857,RNA5_TLR4/WT,1.16770834946087,0.376029774668273,up
X2291,Clon/WT,-1.0591982359675,1.0,down
X2291,RNA7_FN1/WT,1.31469878735472,0.0001096685849264,up
X2291,RNA5_TLR4/WT,1.39245347692641,2.47359812379354e-07,up
CCDC112,Clon/WT,1.17300964149314,1.0,up
CCDC112,RNA7_FN1/WT,-1.35319768398339,0.774281788712714,down
CCDC112,RNA5_TLR4/WT,-1.03817811380689,0.913587508622293,down
X2292,Clon/WT,-1.16163873600584,1.0,down
X2292,RNA7_FN1/WT,1.51784686090359,0.583154047955649,up
X2292,RNA5_TLR4/WT,1.08105637730539,0.850107633134179,up
X2293,Clon/WT,-1.15059772157789,1.0,down
X2293,RNA7_FN1/WT,7.54595607278279,5.06825557953093e-12,up
X2293,RNA5_TLR4/WT,1.00757661564611,0.987501335626177,up
MGC4859,Clon/WT,1.01267648703593,1.0,up
MGC4859,RNA7_FN1/WT,1.21837878523982,0.923324699412263,up
MGC4859,RNA5_TLR4/WT,1.32189620319065,0.112147697851864,up
HAUS2,Clon/WT,-1.06577181441534,1.0,down
HAUS2,RNA7_FN1/WT,-1.1069585194093,0.985822005722356,down
HAUS2,RNA5_TLR4/WT,-1.06575557413927,0.747492092553458,down
HAUS2,Clon/WT,-1.03409390227218,1.0,down
HAUS2,RNA7_FN1/WT,-1.00669203018954,0.999928367935626,down
HAUS2,RNA5_TLR4/WT,-1.22361383981598,0.212350298574378,down
LOC389247,Clon/WT,-1.0957576730742,1.0,down
LOC389247,RNA7_FN1/WT,1.10006062587873,0.993230336634882,up
LOC389247,RNA5_TLR4/WT,-1.0025974586347,0.996200061288546,down
DNA2,Clon/WT,-1.05130819863254,1.0,down
DNA2,RNA7_FN1/WT,1.03024843427202,0.999685135534797,up
DNA2,RNA5_TLR4/WT,-1.08644061492786,0.716531608217102,down
LOC440028,Clon/WT,1.20932474603455,1.0,up
LOC440028,RNA7_FN1/WT,1.47612717621,0.565353258885164,up
LOC440028,RNA5_TLR4/WT,1.42065986389734,0.0833633156306792,up
POU2F2,Clon/WT,-1.09663686441042,1.0,down
POU2F2,RNA7_FN1/WT,1.1732910138249,0.973838766208166,up
POU2F2,RNA5_TLR4/WT,-1.1786398232166,0.627821939270478,down
X2294,Clon/WT,1.01349187971566,1.0,up
X2294,RNA7_FN1/WT,1.38170066417779,0.73163532680032,up
X2294,RNA5_TLR4/WT,1.0227364094522,0.949613926005638,up
C19orf24,Clon/WT,-1.06313595793047,1.0,down
C19orf24,RNA7_FN1/WT,-1.07235090810286,0.865453278453558,down
C19orf24,RNA5_TLR4/WT,-1.03930721552315,0.774750263296839,down
RNU4ATAC,Clon/WT,-1.09850925946397,1.0,down
RNU4ATAC,RNA7_FN1/WT,1.46601912372852,0.624587683246788,up
RNU4ATAC,RNA5_TLR4/WT,-1.31140731081199,0.359065081207414,down
SLC25A15,Clon/WT,1.11206717060554,1.0,up
SLC25A15,RNA7_FN1/WT,1.06582901762576,0.996054371291131,up
SLC25A15,RNA5_TLR4/WT,-1.2780803635278,0.141033161979427,down
FRYL,Clon/WT,1.11536285060334,1.0,up
FRYL,RNA7_FN1/WT,1.03652935909072,0.999685135534797,up
FRYL,RNA5_TLR4/WT,1.31418673137591,0.0778563565878186,up
FBXO25,Clon/WT,1.43372018978448,1.0,up
FBXO25,RNA7_FN1/WT,1.26049910898325,0.892084122980354,up
FBXO25,RNA5_TLR4/WT,1.02391826348019,0.946271341525245,up
THUMPD3-AS1,Clon/WT,-1.09235181369969,1.0,down
THUMPD3-AS1,RNA7_FN1/WT,1.43647627950046,0.61827565986067,up
THUMPD3-AS1,RNA5_TLR4/WT,1.45823050240471,0.0325578528472709,up
X2295,Clon/WT,1.05050952349237,1.0,up
X2295,RNA7_FN1/WT,2.76550117503198,0.0023609219575767,up
X2295,RNA5_TLR4/WT,2.24664023920462,1.6517798848598e-05,up
POLM,Clon/WT,-1.08241455425564,1.0,down
POLM,RNA7_FN1/WT,1.2157237356966,0.889143444123668,up
POLM,RNA5_TLR4/WT,-1.00681802342725,0.97798881772642,down
CHD8,Clon/WT,1.4249715590162,1.0,up
CHD8,RNA7_FN1/WT,1.29650960734134,0.877879892498248,up
CHD8,RNA5_TLR4/WT,1.84492925632548,0.0167796028603643,up
ANGPTL2,Clon/WT,1.20780148289445,1.0,up
ANGPTL2,RNA7_FN1/WT,-1.60321988354681,0.338276715929653,down
ANGPTL2,RNA5_TLR4/WT,1.14036877341112,0.504235271065928,up
B4GALNT1,Clon/WT,-1.2193699120218,1.0,down
B4GALNT1,RNA7_FN1/WT,-1.16642023884511,0.490133330282751,down
B4GALNT1,RNA5_TLR4/WT,-1.04840315981124,0.751020107153191,down
FHL1,Clon/WT,-1.07301020176166,1.0,down
FHL1,RNA7_FN1/WT,-1.1963057563033,0.819229648780298,down
FHL1,RNA5_TLR4/WT,1.06728724716736,0.681363436817335,up
HSP90AA2P,Clon/WT,1.10686623966904,1.0,up
HSP90AA2P,RNA7_FN1/WT,-1.0867629055969,0.731679924490955,down
HSP90AA2P,RNA5_TLR4/WT,-1.00797828504564,0.954625898015302,down
TRIM55,Clon/WT,1.84864887402254,0.0240087459580459,up
TRIM55,RNA7_FN1/WT,-1.02255236935888,0.999928367935626,down
TRIM55,RNA5_TLR4/WT,1.01195628327811,0.956366092394081,up
LIN54,Clon/WT,-1.15350953222242,1.0,down
LIN54,RNA7_FN1/WT,1.04487123219714,0.998207836043923,up
LIN54,RNA5_TLR4/WT,-1.43644252822965,0.014535012283717,down
CIRBP-AS1,Clon/WT,-1.06981449890658,1.0,down
CIRBP-AS1,RNA7_FN1/WT,-1.16982960080532,0.966097394723689,down
CIRBP-AS1,RNA5_TLR4/WT,1.02929432907089,0.916359544567194,up
MBD5,Clon/WT,1.07340274292321,1.0,up
MBD5,RNA7_FN1/WT,-2.90164653495386,0.0008339744852393,down
MBD5,RNA5_TLR4/WT,1.15520717095897,0.577874955351044,up
KIAA0319L,Clon/WT,1.12774050423152,1.0,up
KIAA0319L,RNA7_FN1/WT,-1.03203055718127,0.999685135534797,down
KIAA0319L,RNA5_TLR4/WT,-1.03850794100316,0.873619818343282,down
EMC1-AS1,Clon/WT,-1.31263616647714,1.0,down
EMC1-AS1,RNA7_FN1/WT,1.39850027766655,0.690414361499633,up
EMC1-AS1,RNA5_TLR4/WT,1.21921738938935,0.381536293713009,up
MTMR10,Clon/WT,-1.1053511653064,1.0,down
MTMR10,RNA7_FN1/WT,-1.03640294734019,0.998636449669405,down
MTMR10,RNA5_TLR4/WT,-1.13547256135723,0.418440848190018,down
TRABD,Clon/WT,1.24846511030879,1.0,up
TRABD,RNA7_FN1/WT,-1.11590158920686,0.985229791743145,down
TRABD,RNA5_TLR4/WT,-1.04105895415522,0.884153693956459,down
USP45,Clon/WT,1.07793584251783,1.0,up
USP45,RNA7_FN1/WT,1.20290168289391,0.944149540031259,up
USP45,RNA5_TLR4/WT,1.1688115806747,0.483875183167895,up
ACTR3BP5,Clon/WT,1.61085242664739,1.0,up
ACTR3BP5,RNA7_FN1/WT,1.05399113506907,0.998207836043923,up
ACTR3BP5,RNA5_TLR4/WT,1.149774865471,0.619378508785307,up
LOC254896,Clon/WT,-1.37045136268536,1.0,down
LOC254896,RNA7_FN1/WT,-1.47065613947735,0.527822600178914,down
LOC254896,RNA5_TLR4/WT,-1.39599902611138,0.0309771262198237,down
X2296,Clon/WT,-1.12426092213587,1.0,down
X2296,RNA7_FN1/WT,1.02826073394642,0.999685135534797,up
X2296,RNA5_TLR4/WT,-1.1312039856278,0.435014735185348,down
TEX41,Clon/WT,1.08563643957426,1.0,up
TEX41,RNA7_FN1/WT,-1.07545715970502,0.781235674952624,down
TEX41,RNA5_TLR4/WT,1.09376939829627,0.328565413093645,up
MCM10,Clon/WT,-1.11873228623653,1.0,down
MCM10,RNA7_FN1/WT,-1.02585537085158,0.999928367935626,down
MCM10,RNA5_TLR4/WT,-1.16018222592626,0.368765511687294,down
LINC01268,Clon/WT,1.21670198066312,1.0,up
LINC01268,RNA7_FN1/WT,2.05962805746788,0.0907948509977932,up
LINC01268,RNA5_TLR4/WT,2.32211641493679,0.0001951471629146,up
C5orf17,Clon/WT,-1.02631160892994,1.0,down
C5orf17,RNA7_FN1/WT,1.47881897595468,0.527968865805267,up
C5orf17,RNA5_TLR4/WT,1.50114521104064,0.0078312365094054,up
ATXN8,Clon/WT,1.02638218204955,1.0,up
ATXN8,RNA7_FN1/WT,-1.31577820851316,0.82465853411222,down
ATXN8,RNA5_TLR4/WT,-1.07413521468182,0.823230279467482,down
LOC283335,Clon/WT,-1.14234911328222,1.0,down
LOC283335,RNA7_FN1/WT,-1.06927612413418,0.994661799427606,down
LOC283335,RNA5_TLR4/WT,-1.12363651419933,0.551855558541766,down
SNED1,Clon/WT,-1.36964983980954,1.0,down
SNED1,RNA7_FN1/WT,-1.4179865572211,0.635805421323784,down
SNED1,RNA5_TLR4/WT,-1.04603392380334,0.8600588375551,down
DESI2,Clon/WT,-1.11889191559981,1.0,down
DESI2,RNA7_FN1/WT,1.14027507962395,0.886655160050714,up
DESI2,RNA5_TLR4/WT,-1.214213030948,0.139913691643861,down
SMCR6,Clon/WT,-1.3177478766402,1.0,down
SMCR6,RNA7_FN1/WT,1.07121534759041,0.994208159286798,up
SMCR6,RNA5_TLR4/WT,-1.00536962959899,0.986232029678409,down
SMCR2,Clon/WT,-1.17106750819784,1.0,down
SMCR2,RNA7_FN1/WT,1.0566338935462,0.998207836043923,up
SMCR2,RNA5_TLR4/WT,-1.03724428300188,0.886006083247527,down
JAK2,Clon/WT,1.02681799584196,1.0,up
JAK2,RNA7_FN1/WT,1.24749803433518,0.898955002633314,up
JAK2,RNA5_TLR4/WT,-1.32773498744265,0.201151489946049,down
NAA25,Clon/WT,1.03104170691334,1.0,up
NAA25,RNA7_FN1/WT,1.11001707521594,0.98235855162373,up
NAA25,RNA5_TLR4/WT,-1.06289201863693,0.741524521783764,down
TRIM39-RPP21,Clon/WT,1.0487914466907,1.0,up
TRIM39-RPP21,RNA7_FN1/WT,1.03759562963501,0.982045888247448,up
TRIM39-RPP21,RNA5_TLR4/WT,-1.19884457141814,0.0728749312939331,down
EPHB2,Clon/WT,2.76968944789783,0.0004974855091525,up
EPHB2,RNA7_FN1/WT,-2.86717727791098,0.0008256704631353,down
EPHB2,RNA5_TLR4/WT,1.68541676680949,0.0033308565121558,up
X2297,Clon/WT,1.78710410100658,0.983752373919801,up
X2297,RNA7_FN1/WT,1.38181535354581,0.765171546929866,up
X2297,RNA5_TLR4/WT,2.72826517445328,2.11264195424501e-06,up
CSF3R,Clon/WT,-1.06296565590567,1.0,down
CSF3R,RNA7_FN1/WT,-1.0181126191142,0.999928367935626,down
CSF3R,RNA5_TLR4/WT,1.0731388167288,0.827912326546988,up
GRASP-AS1,Clon/WT,-1.29013576493383,1.0,down
GRASP-AS1,RNA7_FN1/WT,-1.18204673915458,0.962585927177615,down
GRASP-AS1,RNA5_TLR4/WT,-1.44524396843464,0.106542509187598,down
POT1,Clon/WT,-1.07169957178593,1.0,down
POT1,RNA7_FN1/WT,-3.30687032333031,1.25366861203042e-05,down
POT1,RNA5_TLR4/WT,-2.18242570202683,3.72378732353537e-13,down
X2298,Clon/WT,-1.00590630020757,1.0,down
X2298,RNA7_FN1/WT,1.13071822164482,0.448910549570888,up
X2298,RNA5_TLR4/WT,-1.03038226492192,0.820288201095247,down
ZCCHC10,Clon/WT,1.07170450565652,1.0,up
ZCCHC10,RNA7_FN1/WT,-1.02072839265172,0.999928367935626,down
ZCCHC10,RNA5_TLR4/WT,-1.00457009269242,0.985549189108992,down
NFIX,Clon/WT,-1.00057766356527,1.0,down
NFIX,RNA7_FN1/WT,-1.44922463793959,0.619869652919567,down
NFIX,RNA5_TLR4/WT,1.05585945290158,0.861285663373813,up
PPA2,Clon/WT,-1.04102959897018,1.0,down
PPA2,RNA7_FN1/WT,-1.01823229100708,0.996257777335341,down
PPA2,RNA5_TLR4/WT,1.02611465496777,0.857187547683982,up
RSBN1,Clon/WT,1.09603519877386,1.0,up
RSBN1,RNA7_FN1/WT,1.0632556455652,0.996257777335341,up
RSBN1,RNA5_TLR4/WT,-1.19800798667179,0.355336472071955,down
MECOM,Clon/WT,-1.17193100069377,1.0,down
MECOM,RNA7_FN1/WT,-1.29179139174907,0.788721090768193,down
MECOM,RNA5_TLR4/WT,1.24445945326268,0.111946548125923,up
DBIL5P2,Clon/WT,-1.00058739603626,1.0,down
DBIL5P2,RNA7_FN1/WT,1.49052584975842,0.533995542252763,up
DBIL5P2,RNA5_TLR4/WT,1.54005759327044,0.0144406882616748,up
PARPBP,Clon/WT,1.0982973918992,1.0,up
PARPBP,RNA7_FN1/WT,1.19927842803369,0.945764369155335,up
PARPBP,RNA5_TLR4/WT,1.29292827410522,0.202673730563095,up
PTK6,Clon/WT,-1.02653486088853,1.0,down
PTK6,RNA7_FN1/WT,1.06158720749901,0.659245081969661,up
PTK6,RNA5_TLR4/WT,1.03257859675686,0.658507400030686,up
ZNF34,Clon/WT,1.23260629853195,1.0,up
ZNF34,RNA7_FN1/WT,1.45108404643806,0.619842400973441,up
ZNF34,RNA5_TLR4/WT,1.30595619892483,0.25748585483223,up
ANTXR2,Clon/WT,-1.04652781647412,1.0,down
ANTXR2,RNA7_FN1/WT,1.52114768428076,0.0006476315504581,up
ANTXR2,RNA5_TLR4/WT,1.39603337137233,0.0020818042336295,up
VPS11,Clon/WT,-1.04524471090372,1.0,down
VPS11,RNA7_FN1/WT,1.00112887218074,0.999928367935626,up
VPS11,RNA5_TLR4/WT,-1.35786986728908,0.0078957324111086,down
SNHG7,Clon/WT,-1.19277011950492,1.0,down
SNHG7,RNA7_FN1/WT,1.17341040336302,0.129319019307171,up
SNHG7,RNA5_TLR4/WT,1.25951670535354,0.0026109536959312,up
LBX2-AS1,Clon/WT,1.09312994355509,1.0,up
LBX2-AS1,RNA7_FN1/WT,1.14071996932638,0.981209170808686,up
LBX2-AS1,RNA5_TLR4/WT,1.15775408523279,0.555051491890387,up
ZNRD1ASP,Clon/WT,1.51576123752899,1.0,up
ZNRD1ASP,RNA7_FN1/WT,2.19135631982906,0.0415271836220437,up
ZNRD1ASP,RNA5_TLR4/WT,1.85497605689371,0.0039181585569461,up
LOC101928053,Clon/WT,1.07277339975854,1.0,up
LOC101928053,RNA7_FN1/WT,1.15315340140351,0.974861707170629,up
LOC101928053,RNA5_TLR4/WT,1.63036172455198,0.0003443215091618,up
ZBTB20-AS4,Clon/WT,-1.09358935610015,1.0,down
ZBTB20-AS4,RNA7_FN1/WT,1.68582853343319,0.013853896612291,up
ZBTB20-AS4,RNA5_TLR4/WT,1.7456799895688,4.8787422905657e-07,up
LOC101929128,Clon/WT,2.00694466505459,0.105795689212274,up
LOC101929128,RNA7_FN1/WT,1.13344486341321,0.98235855162373,up
LOC101929128,RNA5_TLR4/WT,1.39929742304305,0.0917433834973723,up
LOC101929128,Clon/WT,1.78489544797808,0.350603721582316,up
LOC101929128,RNA7_FN1/WT,-1.00315110760079,0.999928367935626,down
LOC101929128,RNA5_TLR4/WT,1.15477819842896,0.547147882753769,up
MINCR,Clon/WT,-1.12500412453874,1.0,down
MINCR,RNA7_FN1/WT,-1.07379925454908,0.993809511887536,down
MINCR,RNA5_TLR4/WT,-1.16404505478929,0.32925831001763,down
CREB1,Clon/WT,1.00682622088976,1.0,up
CREB1,RNA7_FN1/WT,-1.31371757772528,0.80209036409906,down
CREB1,RNA5_TLR4/WT,1.23484504063006,0.296400942032106,up
SLC2A11,Clon/WT,-1.04016861055758,1.0,down
SLC2A11,RNA7_FN1/WT,1.42650622118783,1.58526623683347e-07,up
SLC2A11,RNA5_TLR4/WT,1.39653360273392,4.20261951142799e-07,up
ZNF518A,Clon/WT,1.12097247633726,1.0,up
ZNF518A,RNA7_FN1/WT,1.24218512808961,0.909471399957588,up
ZNF518A,RNA5_TLR4/WT,1.24537732635006,0.362619093079576,up
ZNF518A,Clon/WT,1.51017576938773,1.0,up
ZNF518A,RNA7_FN1/WT,1.28289492905153,0.880604971288903,up
ZNF518A,RNA5_TLR4/WT,1.3869311581955,0.230411581960574,up
ZNF518A,Clon/WT,-1.05992537156791,1.0,down
ZNF518A,RNA7_FN1/WT,1.50186198365158,0.602013543349137,up
ZNF518A,RNA5_TLR4/WT,1.04909089377978,0.910370273858702,up
LINC00674,Clon/WT,1.0795302987593,1.0,up
LINC00674,RNA7_FN1/WT,-1.04703743660699,0.998207836043923,down
LINC00674,RNA5_TLR4/WT,-1.09035102898157,0.659621428305473,down
ILDR2,Clon/WT,1.04279449077238,1.0,up
ILDR2,RNA7_FN1/WT,-1.34444100904185,0.739617990776039,down
ILDR2,RNA5_TLR4/WT,1.00149644930274,0.995769122297095,up
ELP2,Clon/WT,-1.18232855004502,1.0,down
ELP2,RNA7_FN1/WT,1.00775840076564,0.999928367935626,up
ELP2,RNA5_TLR4/WT,1.11783946908484,0.574044793278957,up
CWC15,Clon/WT,1.09913080723693,1.0,up
CWC15,RNA7_FN1/WT,1.26619895385081,0.313435710979379,up
CWC15,RNA5_TLR4/WT,1.03481209665356,0.843623913285874,up
YTHDF3,Clon/WT,1.07688867454553,1.0,up
